entry_time,exit_time,entry_price,exit_price,profit,type,num_contracts,stop_loss,profit_target,bars_held,atr,rsi,volume,avg_volume,entry_account_value,exit_reason,fees,exit_account_value,adx,ma_slope,volatility_regime,regime_score,favorable_regime,position_size_adj,market_type,in_season,season,used_trailing_stop,used_dynamic_target,highest_price_reached,lowest_price_reached
2020-04-15 09:35:00,2020-04-15 10:45:00,2773.0,2765.25,-117.36,long,3,2750.8928571428573,2784.0535714285716,14,11.053571428571429,18.226600984970275,20822,6581.2,39998.89,time_exit,1.1099999999999999,39881.53,26.9825246247543,0.10101903616162033,2,80.0,True,1.2,mean_reverting,1,Q2,False,True,2780.0,
2020-04-17 09:35:00,2020-04-17 10:20:00,2843.25,2831.0714285714284,181.56857142857336,short,3,2862.0714285714284,2831.0714285714284,9,11.071428571428571,82.56410256291703,21579,7894.7,39880.42,profit_target,1.1099999999999999,40061.98857142857,26.847306228596192,0.08283348129312085,1,80.0,True,1.2,mean_reverting,1,Q2,False,True,,2830.75
2020-04-17 15:35:00,2020-04-17 15:40:00,2848.25,2856.0214285714287,-353.04428571429213,short,9,2856.0214285714287,2843.2214285714285,1,4.571428571428571,66.87898088933426,9061,5196.65,40058.65857142857,stop_loss,3.33,39705.61428571428,35.267491824168616,0.07021047265054481,1,80.0,True,1.2,mean_reverting,1,Q2,False,True,,2848.25
2020-04-17 15:45:00,2020-04-17 15:50:00,2853.25,2861.2035714285716,-361.2407142857242,short,9,2861.2035714285716,2848.1035714285713,1,4.678571428571429,81.81818181520661,10032,5731.2,39702.284285714275,stop_loss,3.33,39341.04357142855,39.850454756848805,0.09790086434997569,1,80.0,True,1.2,mean_reverting,1,Q2,False,True,,2853.25
2020-04-17 15:55:00,2020-04-20 09:30:00,2867.0,2861.0285714285715,206.40999999999863,short,7,2876.2285714285713,2861.0285714285715,2,5.428571428571429,89.11917098187011,23178,6974.65,39338.45357142855,profit_target,2.59,39544.86357142855,46.10890672082058,0.13616889175807056,1,80.0,True,1.2,trend_following,1,Q2,False,True,,2819.0
2020-04-20 15:25:00,2020-04-21 09:30:00,2819.25,2810.744642857143,252.94071428571195,short,6,2832.394642857143,2810.744642857143,8,7.732142857142857,35.12396694133598,12372,9454.7,39542.64357142855,profit_target,2.2199999999999998,39795.584285714256,62.569362036387204,-0.16581475821609848,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,,2763.25
2020-04-21 15:10:00,2020-04-21 15:15:00,2726.0,2740.5410714285713,-438.4521428571386,short,6,2740.5410714285713,2716.5910714285715,1,8.553571428571429,41.66666666578282,15998,10654.65,39793.364285714255,stop_loss,2.2199999999999998,39354.912142857116,24.610634503229115,-0.12223285999312106,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,,2726.0
2020-04-22 09:40:00,2020-04-22 10:50:00,2781.0,2774.0,-141.48,long,4,2748.7678571428573,2809.364285714286,14,12.892857142857142,68.99563318692931,17637,13694.3,39353.43214285711,time_exit,1.48,39211.95214285711,25.45386576067697,0.1497936907409514,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,2784.0,
2020-04-22 15:05:00,2020-04-22 15:55:00,2800.25,2790.7410714285716,-622.8903571428486,long,13,2790.7410714285716,2808.6178571428572,10,3.8035714285714284,67.61904761544127,6740,4963.95,39207.14214285711,stop_loss,4.81,38584.25178571427,69.39516458015498,0.14642656303618384,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,2808.0,
2020-04-23 09:35:00,2020-04-23 10:30:00,2813.25,2829.2,555.6599999999936,long,7,2795.125,2829.2,11,7.25,63.47826086801966,27285,7955.95,38581.66178571427,profit_target,2.59,39137.321785714266,51.65370780852443,0.12050115569932629,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,2829.5,
2020-04-23 15:35:00,2020-04-23 15:50:00,2798.0,2791.5375,255.54000000000363,short,8,2807.9875,2791.5375,3,5.875,43.225806450051195,13263,9378.9,39134.36178571427,profit_target,2.96,39389.90178571427,14.388292833469919,-0.1990474159380029,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,,2788.75
2020-04-23 15:55:00,2020-04-23 16:00:00,2791.75,2784.3053571428572,257.9724999999964,short,7,2803.255357142857,2784.3053571428572,1,6.767857142857143,37.864077668873605,19920,9427.0,39387.31178571427,profit_target,2.59,39645.28428571427,17.29855189341003,-0.20806917144010617,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,,2783.75
2020-04-24 09:35:00,2020-04-24 09:45:00,2803.5,2794.7,261.78000000000543,short,6,2817.1,2794.7,2,8.0,44.14062499903442,18405,9902.6,39643.06428571427,profit_target,2.2199999999999998,39904.84428571427,14.688439981444983,-0.18774547052929913,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,,2788.0
2020-04-24 09:50:00,2020-04-24 11:00:00,2788.5,2788.25,5.28,short,6,2802.8892857142855,2779.1892857142857,14,8.464285714285714,42.481203006624455,15395,10757.6,39902.62428571427,time_exit,2.2199999999999998,39907.90428571427,12.911455907074998,-0.18840373245957442,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,,2785.0
2020-04-24 15:15:00,2020-04-24 15:35:00,2820.5,2829.7714285714287,551.8457142857228,long,12,2809.964285714286,2829.7714285714287,4,4.214285714285714,60.76923076661302,7584,4726.8,39903.46428571427,profit_target,4.4399999999999995,40455.30999999999,71.89988449491418,0.17831745509901964,1,99.99999189958577,True,1.5,trend_following,1,Q2,False,True,2830.25,
2020-04-24 15:50:00,2020-04-27 09:30:00,2833.0,2843.135714285714,553.3942857142771,long,11,2821.4821428571427,2843.135714285714,3,4.607142857142857,68.14814814532126,7273,5109.5,40451.23999999999,profit_target,4.07,41004.634285714266,56.299873217038396,0.2671830659122909,1,99.99999189958577,True,1.5,neutral,1,Q2,False,True,2852.25,
